IS	O
ter	O
Vergaderinge	O
geleelen	O
de	O
Requeste	O
van	O
Walterus	O
van	O
Grinsven	O
,	O
woonende	B-HOE
te	I-HOE
Osch	I-HOE
,	I-HOE
Quartiere	I-HOE
van	I-HOE
Maasland	I-HOE
,	I-HOE
Meyerye	I-HOE
van	I-HOE
'	I-HOE
s	I-HOE
Hertogenbosch	I-HOE
,	O
Soon	B-HOE
van	I-HOE
Wouter	I-HOE
van	I-HOE
Grinsven	I-HOE
,	I-HOE
en	I-HOE
Baatje	I-HOE
Cornelis	I-HOE
Brusten	I-HOE
,	O
blyckende	O
by	O
Extract	O
uyt	O
het	O
Dorpregister	O
der	O
Roomschgesinden	O
van	O
Geffen	O
,	O
neevens	O
de	O
voorschreeve	O
Requeste	O
gevoeght	O
,	O
welcke	O
Wouter	O
een	B-HOE
Soon	I-HOE
was	I-HOE
van	I-HOE
Gerard	I-HOE
van	I-HOE
Grinsven	I-HOE
,	O
houdende	O
,	O
dat	O
Peeter	O
van	O
Grinsven	O
,	O
in	B-HOE
leeven	I-HOE
Priester	I-HOE
en	I-HOE
Canonick	I-HOE
van	I-HOE
'	I-HOE
s	I-HOE
Hertogenbosch	I-HOE
,	O
by	O
sijne	O
Testamente	O
,	O
laatste	O
en	O
uyterste	O
Wille	O
,	O
in	O
den	O
jaare	O
vyftien	O
honderd	O
neegen	O
en	O
taghtigh	O
overleeden	O
,	O
gefundeert	O
en	O
beset	O
hadde	O
vyftien	O
Borssen	O
voor	O
Eatynsche	B-HOE
Studenten	I-HOE
,	O
en	O
daar	O
by	O
speciaal	O
gewilt	O
,	O
dat	O
de	O
collatie	O
van	O
voorschreeve	O
Borssen	O
voor	O
een	O
derde	O
gedeelte	O
soude	O
devolveeren	O
op	O
sijne	O
naaste	O
Bloedver	O
wanten	O
.	O
Dat	O
den	O
Suppliant	O
den	O
Fundateur	B-HOE
van	I-HOE
voorschreeve	I-HOE
Borssen	I-HOE
in	O
een	O
gelijcken	O
en	O
egaalen	O
graad	O
bestond	O
als	O
Andries	O
van	O
Grinsven	O
,	O
die	B-HOE
Collator	I-HOE
van	I-HOE
het	I-HOE
voorschreeve	I-HOE
derde	I-HOE
gedeelte	I-HOE
van	I-HOE
opgemelde	I-HOE
Borsten	I-HOE
geweest	I-HOE
,	O
en	B-HOE
in	I-HOE
den	I-HOE
Jsaare	I-HOE
seeventien	I-HOE
honderd	I-HOE
een	I-HOE
en	I-HOE
veertigh	I-HOE
reeds	I-HOE
overleeden	I-HOE
was	I-HOE
.	O
Dat	O
gemelde	O
Andries	O
van	O
Grinsven	O
overleeden	B-HOE
zynde	I-HOE
,	I-HOE
als	I-HOE
Collator	I-HOE
in	I-HOE
desselfs	I-HOE
plaatse	I-HOE
was	O
gesuccedeert	O
Gysbert	O
Andriessen	O
van	O
Grinsven	O
,	O
in	O
den	O
jaare	O
seeventien	O
honderd	O
seeven	O
en	O
veertigh	O
meede	O
deeser	O
Waereld	O
was	O
koomen	O
te	O
overlyden	O
,	O
in	O
wiens	O
plaatse	O
door	O
haar	O
Hoogh	O
Mogende	O
tot	O
Collator	O
van	O
het	O
meergemelde	O
derdedeel	O
van	O
voorschreeve	O
Borssen	O
op	O
abusive	O
informatien	O
,	O
soo	O
den	O
Suppliant	O
moeste	O
vertrouwen	O
,	O
was	O
aangesteld	O
Jacobus	O
van	O
Nouhuys	O
,	O
in	B-HOE
woonende	I-HOE
Burger	I-HOE
der	I-HOE
Stad	I-HOE
'	I-HOE
s	I-HOE
Hertogenbosch	I-HOE
,	O
niettegenstaande	O
den	O
selve	O
Jacobus	O
van	O
Nouhuys	O
,	O
voor	O
soo	O
veel	O
den	O
Suppliant	O
bekend	O
was	O
,	O
den	O
boovengemelden	O
Fundateur	O
niet	O
eens	O
in	O
den	O
bloede	O
was	O
bestaande	O
,	O
en	O
zynde	O
niemant	O
naader	O
tot	O
het	O
Collatorschap	O
-	O
van	O
voorschreeve	O
Borssen	O
dan	O
den	O
Suppliant	O
gereghtight	O
;	O
versoeckende	O
den	O
Suppliant	O
derhalven	O
,	O
dat	O
haar	O
Hoogh	O
Mogende	O
de	O
aanstellinge	O
van	O
Jacobus	O
van	O
Nouhuys	O
tot	O
Collator	O
voor	O
een	O
derde	O
gedeelte	O
van	O
de	O
gemelde	O
Borssen	O
,	O
als	O
by	O
inadvertentie	O
en	O
op	O
abusive	O
informatien	O
gedaan	O
,	O
gelieven	O
in	O
te	O
trecken	O
,	O
en	O
den	O
Suppliant	O
,	O
als	O
de	O
naaste	O
Bloedverwant	O
van	O
wylen	O
den	O
Fundateur	O
zynde	O
,	O
tot	O
Collator	O
aan	O
te	O
stellen	O
WAAR	O
op	O
gedelibereert	O
zynde	O
,	O
is	O
goedgevonden	O
en	O
verstaan	O
,	O
dat	O
Copie	O
van	O
de	O
voorschreeve	O
Requeste	O
gesonden	O
sal	O
worden	O
aan	O
den	O
Ontfanger	B-HOE
'	O
s	O
Gravesande	O
,	O
om	O
desselfs	O
beright	O
daar	O
op	O
aan	O
haar	O
Hoogh	O
Mogende	O
te	O
laaten	O
toekoomen	O
.	O
