JIS	O
ter	O
Vergaderinge	O
gelesen	O
de	O
Requeste	O
van	O
W	B-PER
.	I-PER
Hooft	I-PER
,	I-PER
haer	I-PER
Hoogh	I-PER
Mogende	I-PER
Gedeputeerde	I-PER
te	I-PER
Velde	I-PER
in	I-PER
de	I-PER
Campagne	I-PER
van	I-PER
seventien	I-PER
hondert	I-PER
elf	I-PER
,	O
leverende	O
daer	O
nevens	O
aen	O
haer	O
Hoogh	O
Mogende	O
over	O
sijne	O
Declaratie	O
van	O
daghgelden	O
,	O
versoeckende	O
dat	O
haer	O
Hoogh	O
Mogende	O
de	O
selve	O
geliefden	O
te	O
senden	O
aen	O
den	O
Raedt	O
van	O
State	O
ende	O
die	O
van	O
de	O
Generaliteyts	O
Rekenkamer	O
,	O
om	O
volgens	O
ordre	O
van	O
het	O
Landt	O
te	O
werden	O
opgenomen	O
en	O
geliquideert	O
.	O
WAER	O
op	O
gedelibereert	O
zynde	O
,	O
is	O
goetgevonden	O
ende	O
verstaen	O
,	O
dat	O
de	O
voorschreve	O
Declaratie	O
gesonden	O
sal	O
werden	O
aen	O
den	O
Raedt	O
van	O
State	O
,	O
en	O
des	O
Generaliteyts	O
Rekenkamer	O
,	O
om	O
te	O
visiteren	O
,	O
examineren	O
ende	O
liquideren	O
,	O
volgens	O
ende	O
in	O
conformité	O
van	O
de	O
Ordres	O
van	O
het	O
Landt	O
.	O
