IS	O
ter	O
Vergaderinge	O
geleesen	O
een	O
Memorie	O
van	O
Jean	O
de	O
Faure	O
,	O
presenteerende	O
daar	O
neevens	O
aan	O
haar	O
Hoogh	O
Mogende	O
eenige	O
Exemplaaren	O
van	O
seekere	O
Demonstratie	O
door	O
hem	O
alhier	O
in	O
den	O
Hage	O
uytgegceven	O
,	O
geintisuleert	O
:	O
Analyse	O
de	O
la	O
quadrature	O
du	O
Cercle	O
,	O
&	O
c	O
.	O
versoeckende	O
daar	O
op	O
de	O
decisie	O
van	O
de	O
Academien	B-ORG
in	I-ORG
net	I-ORG
Gebied	I-ORG
van	I-ORG
den	I-ORG
Staat	I-ORG
zynde	I-ORG
.	O
WAAR	O
op	O
gedelibereert	O
zynde	O
,	O
hebben	O
de	O
Heeren	B-ORG
Gedeputeerden	I-ORG
van	I-ORG
de	I-ORG
Provincie	I-ORG
van	I-ORG
Holland	I-ORG
en	I-ORG
Westvriesland	I-ORG
de	O
voorschreeve	O
Memorie	O
copielijck	O
overgenoomen	O
,	O
om	O
in	O
den	O
haaren	O
breeder	O
gecommuniceert	O
te	O
werden	O
.	O
OP	O
het	O
versoeck	O
van	O
den	O
Agent	O
van	O
Byemont	O
.	O
IS	O
na	O
voorgaande	O
deliberatie	O
goedgevonden	O
en	O
verstaan	O
,	O
dat	O
aan	O
den	O
selven	O
sal	O
werden	O
gepermitteert	O
,	O
soo	O
als	O
aan	O
hem	O
gepermitteert	O
werd	O
mits	O
deesen	O
,	O
om	O
sigh	O
voor	O
den	O
tyd	O
van	O
veertien	O
daagen	O
buyten	O
den	O
Hage	O
te	O
moogen	O
begeeven	O
.	O
