JIS	O
ter	O
Vergaderinge	O
gelesen	O
de	O
Requeste	O
van	O
W	O
.	O
Hooft	O
,	O
haer	O
Hoogh	O
Mogende	O
Gedeputeerde	O
te	O
Velde	O
in	O
de	O
Campagne	O
van	O
seventien	O
hondert	O
elf	O
,	O
leverende	O
daer	O
nevens	O
aen	O
haer	O
Hoogh	O
Mogende	O
over	O
sijne	O
Declaratie	O
van	O
daghgelden	O
,	O
versoeckende	O
dat	O
haer	O
Hoogh	O
Mogende	O
de	O
selve	O
geliefden	O
te	O
senden	O
aen	O
den	O
Raedt	O
van	B-ORG
State	I-ORG
ende	I-ORG
die	I-ORG
van	I-ORG
de	I-ORG
Generaliteyts	I-ORG
Rekenkamer	I-ORG
,	O
om	O
volgens	O
ordre	O
van	O
het	O
Landt	O
te	O
werden	O
opgenomen	O
en	O
geliquideert	O
.	O
WAER	O
op	O
gedelibereert	O
zynde	O
,	O
is	O
goetgevonden	O
ende	O
verstaen	O
,	O
dat	O
de	O
voorschreve	O
Declaratie	O
gesonden	O
sal	O
werden	O
aen	O
den	O
Raedt	B-ORG
van	I-ORG
State	I-ORG
,	I-ORG
en	I-ORG
des	I-ORG
Generaliteyts	I-ORG
Rekenkamer	I-ORG
,	O
om	O
te	O
visiteren	O
,	O
examineren	O
ende	O
liquideren	O
,	O
volgens	O
ende	O
in	O
conformité	O
van	O
de	O
Ordres	O
van	O
het	O
Landt	O
.	O
