Is	O
gelesen	O
het	O
concept	O
vanden	O
brieff	O
die	O
geaccordeert	O
is	O
te	O
scryuen	O
aen	O
Ertzhertogen	B-HOE
inde	O
sake	O
vande	O
Erffgenamen	B-HOE
van	I-HOE
heere	B-HOE
van	I-HOE
Gotthem	B-LOC
saliger	I-HOE
.	O
Ende	O
den	O
Greffier	B-HOE
geordonneert	O
een	O
ander	O
concept	O
in	O
te	O
stellen	O
,	O
volgende	O
de	O
meeninge	O
van	O
hare	O
ho	O
:	O
Mo	O
:	O
resolutie	O
,	O
daertoe	O
streckende	O
dat	O
de	O
beraempde	O
communicatie	O
ende	O
conferentie	O
tusschen	O
die	O
Commissarisen	B-HOE
van	I-HOE
hare	B-HOE
Doorluchticheyden	I-HOE
,	O
ende	O
van	O
hare	O
ho	O
:	O
Mo	O
:	O
opte	O
pretensien	O
vande	O
voors	O
.	O
Erffgenamen	B-HOE
,	O
ende	O
het	O
accommodement	O
vande	O
selue	O
by	O
vrientlyck	O
wegen	O
soude	O
mogen	O
werden	O
voorgenomen	O
,	O
ende	O
affgehandelt	O
.	O
